6.510000000000000351e-06,7.175843999999999667e+00,2.000000000000000000e+00,4.670000000000000180e-06,9.579999999999999757e-06,1.500000000000000038e-05,2.120000000000000031e-05,2.869999999999999965e-05,3.779999999999999723e-05,4.920000000000000328e-05,6.409999999999999953e-05,8.500000000000000611e-05,1.179999999999999951e-04
6.289999999999999917e-06,7.465201999999999671e+00,2.000000000000000000e+00,4.699999999999999893e-06,9.680000000000000494e-06,1.520000000000000016e-05,2.159999999999999987e-05,2.920000000000000164e-05,3.860000000000000312e-05,5.050000000000000100e-05,6.650000000000000366e-05,8.919999999999999978e-05,1.269999999999999970e-04
1.860000000000000149e-05,5.227548999999999779e+00,2.000000000000000000e+00,9.739999999999999919e-06,2.000000000000000164e-05,3.130000000000000187e-05,4.429999999999999937e-05,5.840000000000000329e-05,7.810000000000000102e-05,1.019999999999999992e-04,1.330000000000000073e-04,1.759999999999999954e-04,2.400000000000000061e-04
4.720000000000000210e-05,6.489455000000000418e+00,2.000000000000000000e+00,3.059999999999999840e-05,6.179999999999999784e-05,9.710000000000000206e-05,1.379999999999999933e-04,1.859999999999999945e-04,2.449999999999999921e-04,3.209999999999999963e-04,4.189999999999999931e-04,5.559999999999999621e-04,7.720000000000000083e-04
2.419999999999999869e-05,5.405978000000000172e+00,2.000000000000000000e+00,1.309999999999999994e-05,2.669999999999999847e-05,4.179999999999999959e-05,5.890000000000000189e-05,7.789999999999999616e-05,1.029999999999999964e-04,1.330000000000000073e-04,1.720000000000000066e-04,2.229999999999999994e-04,2.990000000000000036e-04
5.920000000000000240e-05,4.289794999999999803e+00,2.000000000000000000e+00,2.540000000000000076e-05,5.089999999999999717e-05,8.000000000000000654e-05,1.129999999999999955e-04,1.520000000000000084e-04,1.990000000000000124e-04,2.559999999999999884e-04,3.280000000000000038e-04,4.220000000000000118e-04,5.519999999999999733e-04
5.929999999999999806e-05,6.152497000000000327e+00,2.000000000000000000e+00,3.649999999999999951e-05,7.519999999999999829e-05,1.169999999999999979e-04,1.659999999999999963e-04,2.249999999999999938e-04,2.979999999999999793e-04,3.930000000000000117e-04,5.199999999999999544e-04,7.010000000000000172e-04,1.000000000000000021e-03
1.040000000000000038e-05,4.681599000000000288e+00,2.000000000000000000e+00,4.889999999999999768e-06,1.000000000000000082e-05,1.559999999999999972e-05,2.209999999999999847e-05,2.970000000000000024e-05,3.880000000000000121e-05,5.020000000000000048e-05,6.449999999999999570e-05,8.349999999999999675e-05,1.110000000000000011e-04
8.169999999999999366e-05,5.260499000000000258e+00,2.000000000000000000e+00,4.300000000000000165e-05,8.849999999999999631e-05,1.369999999999999961e-04,1.949999999999999965e-04,2.629999999999999959e-04,3.480000000000000020e-04,4.560000000000000251e-04,5.980000000000000072e-04,7.979999999999999897e-04,1.119999999999999902e-03
1.129999999999999955e-04,4.861919999999999575e+00,2.000000000000000000e+00,5.509999999999999761e-05,1.129999999999999955e-04,1.759999999999999954e-04,2.489999999999999809e-04,3.350000000000000113e-04,4.420000000000000101e-04,5.760000000000000146e-04,7.500000000000000156e-04,9.890000000000000787e-04,1.350000000000000071e-03
4.109999999999999613e-06,7.860700999999999716e+00,2.000000000000000000e+00,3.229999999999999991e-06,6.630000000000000049e-06,1.040000000000000038e-05,1.480000000000000060e-05,2.000000000000000164e-05,2.650000000000000039e-05,3.430000000000000025e-05,4.569999999999999952e-05,6.150000000000000410e-05,8.729999999999999425e-05
5.649999999999999776e-05,5.495563999999999893e+00,2.000000000000000000e+00,3.109999999999999700e-05,6.380000000000000580e-05,9.840000000000000656e-05,1.399999999999999877e-04,1.890000000000000133e-04,2.489999999999999809e-04,3.249999999999999851e-04,4.240000000000000062e-04,5.619999999999999996e-04,7.739999999999999485e-04
1.119999999999999983e-04,5.061450999999999922e+00,2.000000000000000000e+00,5.690000000000000071e-05,1.169999999999999979e-04,1.820000000000000057e-04,2.579999999999999828e-04,3.480000000000000020e-04,4.600000000000000139e-04,6.030000000000000204e-04,7.900000000000000121e-04,1.049999999999999935e-03,1.459999999999999926e-03
3.330000000000000305e-05,5.000662000000000162e+00,2.000000000000000000e+00,1.660000000000000031e-05,3.330000000000000305e-05,5.360000000000000181e-05,7.459999999999999726e-05,1.010000000000000020e-04,1.340000000000000045e-04,1.749999999999999982e-04,2.280000000000000126e-04,3.009999999999999980e-04,4.139999999999999800e-04
6.360000000000000093e-05,6.126985000000000348e+00,2.000000000000000000e+00,3.899999999999999929e-05,8.009999999999999542e-05,1.240000000000000054e-04,1.759999999999999954e-04,2.380000000000000117e-04,3.150000000000000131e-04,4.119999999999999856e-04,5.400000000000000069e-04,7.209999999999999612e-04,1.010000000000000047e-03
1.849999999999999906e-05,6.213924999999999699e+00,2.000000000000000000e+00,1.150000000000000001e-05,2.360000000000000105e-05,3.690000000000000246e-05,5.229999999999999732e-05,6.930000000000000396e-05,9.239999999999999624e-05,1.210000000000000002e-04,1.589999999999999888e-04,2.130000000000000003e-04,2.950000000000000148e-04
